=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.29 23:07:56 =~=~=~=~=~=~=~=~=~=~=~=
 
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
-198.0,-317.0,584.0
-130.0,-364.0,567.0
-9.0,-553.0,692.0
104.0,-492.0,616.0
171.0,-677.0,777.0
310.0,-727.0,889.0
418.0,-846.0,932.0
432.0,-901.0,1019.0
332.0,-794.0,901.0
250.0,-770.0,887.0
162.0,-692.0,888.0
182.0,-797.0,1086.0
190.0,-734.0,1110.0
182.0,-725.0,1232.0
238.0,-623.0,1164.0
299.0,-579.0,1253.0
147.0,-580.0,1172.0
82.0,-438.0,1004.0
230.0,-366.0,1003.0
125.0,-245.0,698.0
115.0,-86.0,488.0
200.0,-317.0,650.0
-8.0,-147.0,518.0
-234.0,46.0,407.0
-214.0,-141.0,654.0

-,-,-
276.0,-138.0,817.0
179.0,-96.0,744.0
181.0,-111.0,675.0
321.0,-88.0,588.0
183.0,7.0,516.0
171.0,-287.0,645.0
286.0,-338.0,887.0
74.0,-277.0,738.0
-136.0,-377.0,804.0
-96.0,-479.0,1083.0
-242.0,-596.0,1161.0
-388.0,-663.0,1331.0
-500.0,-651.0,1332.0
-510.0,-747.0,1401.0
-396.0,-564.0,1164.0
-382.0,-405.0,953.0
-473.0,-439.0,840.0
-406.0,-487.0,863.0
-338.0,-455.0,820.0
-213.0,-373.0,763.0
-166.0,-312.0,664.0
-174.0,-335.0,578.0
35.0,-408.0,672.0
36.0,-515.0,693.0
95.0,-526.0,595.0
243.0,-864.0,918.0
231.0,-794.0,864.0
469.0,-859.0,1027.0
508.0,-891.0,1033.0
576.0,-851.0,1081.0
537.0,-833.0,1083.0
380.0,-844.0,1169.0
160.0,-824.0,1252.0
182.0,-721.0,1134.0
97.0,-607.0,1058.0
219.0,-596.0,1061.0
252.0,-332.0,972.0
279.0,-217.0,729.0
163.0,-484.0,979.0
0.0,-188.0,630.0
61.0,-280.0,630.0
-50.0,-262.0,565.0
-495.0,-119.0,360.0
-398.0,-53.0,579.0
-338.0,-204.0,905.0
-136.0,59.0,673.0
-208.0,88.0,595.0
-209.0,20.0,790.0
-123.0,-87.0,944.0

-,-,-
336.0,-36.0,851.0
252.0,-155.0,715.0
92.0,-171.0,526.0
-80.0,-157.0,414.0
214.0,-326.0,690.0
271.0,-167.0,510.0
96.0,-243.0,735.0
-166.0,-581.0,804.0
-691.0,-749.0,1222.0
-459.0,-608.0,1499.0
-525.0,-732.0,1665.0
-604.0,-392.0,1364.0
-409.0,-346.0,1333.0
-263.0,-372.0,1167.0
-518.0,-250.0,755.0
-635.0,-209.0,567.0
-611.0,-260.0,563.0
-492.0,-323.0,636.0
-386.0,-380.0,729.0
-505.0,-578.0,753.0
-146.0,-619.0,657.0
654.0,-862.0,1051.0
602.0,-767.0,835.0
790.0,-958.0,1150.0
612.0,-750.0,901.0
337.0,-731.0,866.0
63.0,-625.0,802.0
-35.0,-580.0,831.0
-54.0,-635.0,1004.0
-105.0,-519.0,953.0
-1.0,-614.0,1202.0
211.0,-640.0,1422.0
451.0,-604.0,1519.0
457.0,-469.0,1333.0
476.0,-476.0,1403.0
259.0,-393.0,901.0
-307.0,-341.0,604.0
-409.0,-369.0,572.0
-360.0,-208.0,404.0
-254.0,-345.0,469.0
-96.0,329.0,-168.0
-400.0,300.0,179.0
-255.0,-229.0,939.0
-183.0,-179.0,963.0
-68.0,84.0,844.0
-121.0,-74.0,1014.0
-121.0,-216.0,1159.0

-,-,-
-72.0,-98.0,853.0
125.0,-86.0,816.0
143.0,-113.0,689.0
171.0,-139.0,619.0
88.0,-109.0,481.0
203.0,-179.0,563.0
235.0,-84.0,636.0
-69.0,-359.0,753.0
-210.0,-348.0,859.0
-249.0,-465.0,1092.0
-441.0,-514.0,1065.0
-622.0,-444.0,1087.0
-617.0,-563.0,1249.0
-756.0,-538.0,1203.0
-736.0,-493.0,1183.0
-658.0,-518.0,1124.0
-597.0,-437.0,965.0
-567.0,-371.0,778.0
-555.0,-328.0,678.0
-439.0,-384.0,726.0
-422.0,-304.0,623.0
-302.0,-349.0,684.0
-192.0,-416.0,748.0
-132.0,-442.0,763.0
6.0,-612.0,888.0
-25.0,-621.0,824.0
168.0,-650.0,876.0
318.0,-768.0,974.0
471.0,-733.0,1033.0
377.0,-742.0,1040.0
218.0,-677.0,967.0
45.0,-648.0,929.0
-22.0,-605.0,934.0
-23.0,-564.0,986.0
17.0,-579.0,1134.0
39.0,-497.0,1150.0
27.0,-457.0,1136.0
13.0,-465.0,1286.0
-57.0,-409.0,1115.0
0.0,-216.0,1040.0
-21.0,-245.0,965.0
-22.0,18.0,744.0
-92.0,52.0,670.0
-197.0,-104.0,641.0
-347.0,-2.0,553.0
-371.0,-50.0,552.0
-129.0,-139.0,955.0
-145.0,-46.0,796.0
-169.0,-130.0,930.0
-119.0,-138.0,837.0
-194.0,98.0,623.0
-201.0,4.0,737.0

-,-,-
31.0,-187.0,912.0
65.0,-142.0,877.0
-19.0,-158.0,752.0
5.0,-202.0,711.0
91.0,-119.0,683.0
118.0,-68.0,534.0
161.0,-222.0,725.0
176.0,-148.0,670.0
123.0,-195.0,757.0
60.0,-208.0,632.0
-242.0,-436.0,928.0
-454.0,-542.0,1011.0
-479.0,-624.0,1336.0
-524.0,-644.0,1333.0
-543.0,-637.0,1360.0
-458.0,-581.0,1298.0
-452.0,-530.0,1142.0
-542.0,-453.0,947.0
-493.0,-393.0,870.0
-498.0,-363.0,806.0
-444.0,-367.0,740.0
-550.0,-317.0,636.0
-465.0,-302.0,618.0
-309.0,-499.0,779.0
-175.0,-431.0,706.0
-26.0,-584.0,848.0
107.0,-626.0,809.0
197.0,-664.0,813.0
270.0,-796.0,933.0
318.0,-693.0,812.0
376.0,-792.0,939.0
299.0,-723.0,881.0
168.0,-728.0,929.0
130.0,-773.0,1109.0
51.0,-707.0,1112.0
4.0,-713.0,1234.0
46.0,-516.0,1112.0
160.0,-466.0,1166.0
187.0,-348.0,1086.0
175.0,-331.0,1026.0
179.0,-326.0,993.0
83.0,-197.0,744.0
113.0,-424.0,1007.0
3.0,-317.0,705.0
-113.0,-316.0,639.0
-124.0,-187.0,629.0
-232.0,-182.0,651.0
-259.0,-93.0,707.0
-82.0,-100.0,697.0

-,-,-
-296.0,141.0,761.0
-255.0,40.0,741.0
-111.0,94.0,764.0
-227.0,102.0,512.0
-289.0,11.0,508.0
-168.0,-5.0,606.0
-240.0,-180.0,737.0
-193.0,10.0,483.0
-233.0,-278.0,809.0
-247.0,-270.0,809.0
-256.0,-401.0,859.0
-187.0,-626.0,1137.0
-175.0,-732.0,1200.0
-123.0,-635.0,998.0
-110.0,-920.0,1296.0
-6.0,-827.0,1160.0
105.0,-893.0,1220.0
145.0,-946.0,1208.0
163.0,-806.0,981.0
227.0,-760.0,942.0
108.0,-765.0,878.0
51.0,-752.0,874.0
28.0,-740.0,864.0
-41.0,-616.0,756.0
-108.0,-606.0,874.0
-247.0,-449.0,707.0
-330.0,-326.0,659.0
-385.0,-414.0,755.0
-557.0,-235.0,555.0
-968.0,-392.0,648.0
-940.0,-279.0,595.0
-803.0,-287.0,811.0
-590.0,-310.0,1023.0
-502.0,-298.0,1041.0
-547.0,-306.0,1069.0
-493.0,-237.0,973.0
-434.0,-371.0,1179.0
-413.0,-254.0,1091.0
-294.0,-443.0,1148.0
-160.0,-485.0,1073.0
-153.0,-384.0,880.0
-17.0,-366.0,980.0
113.0,-264.0,877.0
56.0,-347.0,920.0
202.0,-98.0,773.0
62.0,48.0,596.0
190.0,-158.0,705.0
125.0,105.0,555.0

-,-,-
-161.0,-58.0,950.0
-153.0,12.0,837.0
-159.0,-29.0,832.0
-205.0,-73.0,748.0
-127.0,-48.0,742.0
-166.0,-156.0,636.0
-162.0,107.0,491.0
-161.0,-111.0,630.0
-178.0,-140.0,532.0
-265.0,-84.0,585.0
-236.0,-411.0,904.0
-307.0,-195.0,681.0
-161.0,-515.0,968.0
-145.0,-584.0,1157.0
-113.0,-688.0,1147.0
-118.0,-894.0,1350.0
-72.0,-838.0,1132.0
2.0,-1025.0,1290.0
40.0,-843.0,1025.0
53.0,-843.0,989.0
101.0,-792.0,878.0
62.0,-817.0,854.0
69.0,-799.0,819.0
112.0,-849.0,912.0
141.0,-790.0,889.0
86.0,-669.0,784.0
-97.0,-603.0,769.0
-137.0,-465.0,702.0
-302.0,-484.0,766.0
-438.0,-331.0,625.0
-653.0,-323.0,605.0
-788.0,-373.0,585.0
-951.0,-328.0,574.0
-777.0,-424.0,746.0
-597.0,-383.0,856.0
-409.0,-376.0,979.0
-420.0,-331.0,924.0
-447.0,-345.0,987.0
-413.0,-389.0,1069.0
-486.0,-419.0,1070.0
-443.0,-448.0,1079.0
-392.0,-334.0,1062.0
-290.0,-348.0,1085.0
-124.0,-277.0,926.0
35.0,-476.0,1003.0
-37.0,-419.0,811.0
56.0,-315.0,770.0
219.0,-336.0,857.0
229.0,-201.0,638.0
108.0,-105.0,713.0
71.0,-83.0,709.0
7.0,-129.0,796.0
103.0,-128.0,926.0
60.0,-67.0,836.0
130.0,44.0,846.0
68.0,-48.0,847.0

-,-,-
-56.0,-371.0,-19.0
-78.0,-8.0,838.0
-119.0,-69.0,952.0
-195.0,-47.0,785.0
-223.0,-91.0,694.0
-242.0,2.0,494.0
-260.0,-126.0,448.0
-153.0,88.0,423.0
-298.0,-47.0,521.0
-219.0,-92.0,654.0
-289.0,-103.0,684.0
-332.0,-399.0,1008.0
-326.0,-511.0,1069.0
-197.0,-619.0,1216.0
-182.0,-796.0,1254.0
-140.0,-778.0,1219.0
-104.0,-968.0,1385.0
-80.0,-847.0,1153.0
-44.0,-864.0,1120.0
60.0,-753.0,1002.0
138.0,-741.0,940.0
87.0,-710.0,835.0
-23.0,-722.0,777.0
-15.0,-668.0,757.0
66.0,-641.0,835.0
26.0,-574.0,825.0
-56.0,-430.0,709.0
-363.0,-555.0,774.0
-471.0,-448.0,659.0
-632.0,-481.0,673.0
-758.0,-354.0,589.0
-742.0,-382.0,742.0
-606.0,-264.0,719.0
-553.0,-346.0,929.0
-495.0,-252.0,926.0
-406.0,-315.0,1036.0
-439.0,-310.0,1148.0
-490.0,-335.0,1166.0
-433.0,-358.0,1133.0
-540.0,-388.0,993.0
-433.0,-374.0,1024.0
-247.0,-360.0,967.0
-94.0,-420.0,970.0
-91.0,-395.0,925.0
-84.0,-458.0,881.0
-107.0,-293.0,895.0
-256.0,-503.0,826.0
101.0,-143.0,506.0
52.0,153.0,468.0
16.0,-45.0,775.0

-,-,-
-347.0,-23.0,878.0
-361.0,-51.0,939.0
-262.0,73.0,694.0
-310.0,3.0,665.0
-297.0,71.0,566.0
-255.0,140.0,611.0
-318.0,100.0,662.0
-279.0,51.0,596.0
-193.0,-22.0,792.0
-114.0,-54.0,744.0
-91.0,-233.0,917.0
-47.0,-142.0,863.0
-124.0,-382.0,964.0
-179.0,-323.0,754.0
-147.0,-618.0,1127.0
-79.0,-395.0,859.0
-138.0,-613.0,1060.0
-305.0,-783.0,1231.0
-299.0,-520.0,929.0
-292.0,-783.0,1129.0
-70.0,-860.0,1249.0
69.0,-912.0,1238.0
124.0,-875.0,1045.0
182.0,-827.0,916.0
166.0,-790.0,948.0
44.0,-814.0,845.0
133.0,-703.0,828.0
129.0,-552.0,691.0
-29.0,-485.0,654.0
-135.0,-462.0,696.0
-268.0,-409.0,627.0
-393.0,-454.0,734.0
-839.0,-396.0,572.0
-934.0,-476.0,715.0
-770.0,-319.0,789.0
-444.0,-291.0,913.0
-381.0,-266.0,897.0
-327.0,-298.0,957.0
-339.0,-357.0,1025.0
-364.0,-337.0,990.0
-412.0,-427.0,1200.0
-395.0,-498.0,1342.0
-352.0,-362.0,1187.0
-297.0,-257.0,1118.0
-171.0,-254.0,1009.0
-165.0,-282.0,924.0
-358.0,-246.0,723.0
126.0,-273.0,1020.0
-279.0,-260.0,744.0
-181.0,-384.0,878.0
86.0,-229.0,829.0
87.0,-131.0,794.0
139.0,-9.0,702.0
205.0,-136.0,724.0
149.0,34.0,672.0
60.0,-22.0,586.0
110.0,-64.0,872.0

-,-,-
-172.0,0.0,851.0
-282.0,107.0,687.0
-327.0,102.0,749.0
-172.0,0.0,825.0
-294.0,73.0,648.0
-328.0,-31.0,614.0
-255.0,-87.0,721.0
-289.0,-246.0,870.0
-320.0,-283.0,822.0
-251.0,-272.0,788.0
-176.0,-306.0,825.0
-215.0,-563.0,1009.0
-174.0,-443.0,886.0
-284.0,-584.0,904.0
-249.0,-763.0,1080.0
-60.0,-740.0,1006.0
-32.0,-794.0,1168.0
112.0,-1059.0,1440.0
87.0,-869.0,1177.0
61.0,-871.0,1094.0
76.0,-833.0,929.0
25.0,-806.0,868.0
97.0,-760.0,851.0
136.0,-672.0,742.0
92.0,-645.0,683.0
18.0,-648.0,727.0
-137.0,-630.0,616.0
-293.0,-540.0,580.0
-426.0,-619.0,698.0
-545.0,-442.0,581.0
-774.0,-524.0,582.0
-1036.0,-558.0,593.0
-962.0,-487.0,673.0
-719.0,-448.0,784.0
-502.0,-382.0,843.0
-431.0,-365.0,870.0
-415.0,-390.0,941.0
-407.0,-389.0,1065.0
-400.0,-503.0,1207.0
-468.0,-517.0,1194.0
-471.0,-436.0,1071.0
-489.0,-520.0,1161.0
-406.0,-398.0,967.0
-331.0,-430.0,930.0
-79.0,-407.0,906.0
-27.0,-248.0,742.0
123.0,-247.0,817.0
111.0,-197.0,744.0
243.0,-125.0,638.0
187.0,105.0,541.0
100.0,73.0,512.0

-,-,-
-286.0,3.0,857.0
-166.0,31.0,888.0
-181.0,-32.0,819.0
-249.0,-10.0,900.0
-248.0,-63.0,824.0
-148.0,-61.0,792.0
-178.0,-99.0,682.0
-170.0,-60.0,630.0
-100.0,-188.0,793.0
-63.0,-163.0,670.0
-183.0,-369.0,887.0
-154.0,-409.0,915.0
-283.0,-584.0,1054.0
-188.0,-695.0,1144.0
-119.0,-771.0,1187.0
103.0,-889.0,1283.0
149.0,-998.0,1363.0
253.0,-948.0,1248.0
257.0,-808.0,1023.0
202.0,-700.0,813.0
168.0,-705.0,830.0
171.0,-626.0,770.0
158.0,-662.0,822.0
-72.0,-641.0,761.0
-114.0,-587.0,735.0
-165.0,-508.0,718.0
-376.0,-490.0,600.0
-802.0,-487.0,587.0
-751.0,-344.0,578.0
-794.0,-431.0,801.0
-777.0,-371.0,812.0
-654.0,-421.0,969.0
-595.0,-465.0,1085.0
-480.0,-462.0,1126.0
-482.0,-424.0,1034.0
-341.0,-509.0,1133.0
-294.0,-441.0,1070.0
-226.0,-443.0,1041.0
-164.0,-445.0,1001.0
-120.0,-474.0,1009.0
-41.0,-474.0,969.0
-48.0,-274.0,763.0
111.0,-263.0,904.0
149.0,-141.0,750.0
210.0,46.0,610.0
91.0,141.0,643.0
69.0,112.0,598.0
57.0,112.0,672.0

-,-,-
-228.0,30.0,835.0
-283.0,33.0,798.0
-302.0,106.0,718.0
-246.0,-51.0,692.0
-274.0,-84.0,688.0
-149.0,-129.0,593.0
-211.0,-206.0,632.0
-129.0,-332.0,834.0
-38.0,-236.0,618.0
-68.0,-464.0,950.0
-52.0,-467.0,824.0
-179.0,-594.0,988.0
-98.0,-673.0,975.0
-177.0,-740.0,1004.0
-25.0,-1064.0,1377.0
105.0,-949.0,1252.0
169.0,-1132.0,1381.0
198.0,-1029.0,1179.0
167.0,-903.0,1005.0
66.0,-825.0,838.0
27.0,-743.0,733.0
38.0,-607.0,635.0
94.0,-578.0,629.0
-130.0,-590.0,630.0
-102.0,-597.0,721.0
-202.0,-470.0,637.0
-315.0,-497.0,602.0
-394.0,-349.0,579.0
-323.0,-540.0,784.0
-691.0,-470.0,597.0
-800.0,-539.0,782.0
-953.0,-583.0,832.0
-971.0,-621.0,967.0
-705.0,-475.0,907.0
-488.0,-507.0,1038.0
-362.0,-560.0,1065.0
-320.0,-507.0,1066.0
-272.0,-509.0,1025.0
-257.0,-477.0,1030.0
-192.0,-514.0,1038.0
-228.0,-476.0,934.0
-127.0,-463.0,862.0
-47.0,-334.0,766.0
-79.0,-300.0,668.0
-26.0,-235.0,723.0
-24.0,-80.0,767.0
-7.0,-231.0,792.0
120.0,-132.0,584.0
108.0,93.0,601.0

-,-,-
-262.0,-79.0,911.0
-258.0,91.0,832.0
-308.0,64.0,706.0
-291.0,-79.0,657.0
-261.0,13.0,520.0
-335.0,1.0,436.0
-133.0,-136.0,645.0
-118.0,-82.0,529.0
-163.0,-359.0,672.0
-145.0,-268.0,741.0
-103.0,-534.0,956.0
-149.0,-673.0,1126.0
-157.0,-719.0,1128.0
28.0,-760.0,1156.0
43.0,-870.0,1187.0
230.0,-1048.0,1404.0
370.0,-967.0,1277.0
360.0,-899.0,1075.0
254.0,-737.0,742.0
242.0,-771.0,747.0
280.0,-634.0,627.0
297.0,-701.0,753.0
390.0,-657.0,729.0
333.0,-698.0,788.0
178.0,-678.0,761.0
-104.0,-623.0,742.0
-122.0,-645.0,895.0
-163.0,-570.0,720.0
-421.0,-561.0,650.0
-896.0,-670.0,566.0
-1170.0,-658.0,582.0
-974.0,-544.0,724.0
-546.0,-375.0,895.0
-248.0,-364.0,1011.0
-342.0,-447.0,1083.0
-472.0,-518.0,1130.0
-484.0,-540.0,1176.0
-492.0,-541.0,1133.0
-421.0,-523.0,1129.0
-378.0,-521.0,1039.0
-152.0,-451.0,1011.0
-50.0,-503.0,1029.0
-7.0,-362.0,799.0
-102.0,-273.0,719.0
252.0,-260.0,793.0
204.0,-120.0,689.0
213.0,41.0,572.0
331.0,43.0,604.0
273.0,119.0,619.0

-,-,-
-122.0,78.0,943.0
-99.0,81.0,776.0
-158.0,-76.0,951.0
-245.0,76.0,927.0
-97.0,25.0,749.0
-136.0,115.0,610.0
-83.0,23.0,611.0
-9.0,17.0,504.0
-224.0,-34.0,665.0
-120.0,-295.0,721.0
-225.0,-155.0,729.0
-296.0,-527.0,1046.0
-162.0,-631.0,1274.0
7.0,-464.0,1165.0
61.0,-675.0,1225.0
-21.0,-757.0,1267.0
-45.0,-594.0,1078.0
43.0,-748.0,1249.0
128.0,-860.0,1342.0
314.0,-824.0,1198.0
299.0,-814.0,1016.0
329.0,-737.0,928.0
359.0,-669.0,841.0
361.0,-626.0,826.0
229.0,-580.0,804.0
31.0,-594.0,930.0
-117.0,-437.0,808.0
-125.0,-306.0,761.0
-317.0,-371.0,766.0
-585.0,-295.0,597.0
-731.0,-491.0,802.0
-706.0,-424.0,808.0
-571.0,-403.0,936.0
-335.0,-338.0,929.0
-151.0,-308.0,1041.0
-232.0,-220.0,967.0
-205.0,-327.0,1217.0
-279.0,-348.0,1272.0
-344.0,-367.0,1313.0
-348.0,-226.0,1249.0
-348.0,-309.0,1211.0
-181.0,-328.0,1183.0
-39.0,-308.0,1062.0
-168.0,-262.0,926.0
4.0,-302.0,936.0
129.0,-198.0,785.0
85.0,-29.0,691.0
280.0,-134.0,841.0
158.0,57.0,543.0
106.0,41.0,754.0
289.0,117.0,636.0
169.0,191.0,641.0
221.0,78.0,720.0

-,-,-
-153.0,229.0,769.0
-232.0,214.0,662.0
-188.0,196.0,673.0
-186.0,97.0,631.0
-193.0,158.0,582.0
-315.0,-60.0,745.0
-70.0,-61.0,662.0
-87.0,-225.0,899.0
-70.0,-11.0,588.0
-143.0,-382.0,987.0
5.0,-364.0,921.0
87.0,-487.0,1057.0
-73.0,-557.0,1164.0
42.0,-762.0,1354.0
156.0,-785.0,1382.0
258.0,-891.0,1456.0
412.0,-899.0,1451.0
505.0,-854.0,1270.0
443.0,-708.0,992.0
291.0,-631.0,796.0
396.0,-636.0,860.0
332.0,-564.0,730.0
226.0,-535.0,776.0
119.0,-555.0,952.0
265.0,-389.0,900.0
144.0,-470.0,929.0
-286.0,-329.0,814.0
-239.0,-310.0,804.0
-404.0,-336.0,802.0
-844.0,-208.0,587.0
-898.0,-368.0,793.0
-815.0,-307.0,944.0
-521.0,-175.0,980.0
-225.0,-183.0,1193.0
-219.0,-89.0,1109.0
-274.0,-176.0,1256.0
-221.0,-110.0,1298.0
-281.0,-181.0,1308.0
-173.0,-143.0,1272.0
-95.0,-196.0,1332.0
-22.0,-126.0,1026.0
92.0,-39.0,883.0
167.0,-86.0,875.0
112.0,-16.0,729.0
308.0,49.0,574.0
327.0,283.0,302.0
34.0,52.0,464.0
158.0,111.0,768.0
440.0,-50.0,917.0
170.0,167.0,801.0
66.0,143.0,748.0

-,-,-
-87.0,157.0,742.0
-84.0,154.0,840.0
-96.0,199.0,731.0
-151.0,120.0,768.0
-129.0,113.0,659.0
-230.0,92.0,470.0
-41.0,14.0,672.0
-22.0,50.0,669.0
-29.0,-283.0,819.0
18.0,0.0,691.0
29.0,-246.0,947.0
90.0,-334.0,1214.0
-11.0,-508.0,1298.0
-52.0,-447.0,968.0
-113.0,-597.0,1148.0
113.0,-771.0,1337.0
285.0,-605.0,1076.0
396.0,-806.0,1231.0
612.0,-865.0,1254.0
638.0,-817.0,1071.0
424.0,-648.0,805.0
307.0,-703.0,832.0
353.0,-624.0,771.0
187.0,-652.0,840.0
202.0,-536.0,872.0
165.0,-646.0,1001.0
-21.0,-503.0,907.0
-96.0,-436.0,840.0
-280.0,-366.0,720.0
-499.0,-315.0,721.0
-455.0,-336.0,830.0
-349.0,-367.0,955.0
-598.0,-224.0,800.0
-428.0,-270.0,963.0
-359.0,-292.0,1083.0
-255.0,-274.0,1101.0
-199.0,-228.0,1075.0
-154.0,-198.0,1097.0
-171.0,-242.0,1173.0
-93.0,-275.0,1286.0
-51.0,-338.0,1360.0
-36.0,-304.0,1086.0
-135.0,-333.0,1041.0
-33.0,-247.0,1001.0
28.0,-200.0,934.0
204.0,-52.0,838.0
122.0,-89.0,873.0
145.0,-28.0,769.0
101.0,277.0,415.0
285.0,141.0,666.0
353.0,236.0,539.0
208.0,62.0,691.0
253.0,217.0,681.0

-,-,-
-143.0,177.0,819.0
-97.0,248.0,732.0
-81.0,172.0,755.0
-174.0,102.0,740.0
-288.0,141.0,516.0
-235.0,98.0,574.0
-163.0,-124.0,700.0
-182.0,2.0,604.0
-180.0,-185.0,647.0
-193.0,-373.0,1004.0
-136.0,-221.0,881.0
-233.0,-605.0,1222.0
30.0,-400.0,1087.0
-99.0,-473.0,1056.0
-94.0,-569.0,1201.0
-169.0,-594.0,1208.0
119.0,-587.0,1173.0
50.0,-719.0,1228.0
243.0,-839.0,1337.0
313.0,-774.0,1264.0
229.0,-739.0,1173.0
176.0,-726.0,1079.0
239.0,-663.0,1033.0
299.0,-541.0,854.0
226.0,-497.0,721.0
-35.0,-417.0,635.0
-48.0,-397.0,693.0
18.0,-408.0,729.0
-289.0,-375.0,709.0
-567.0,-278.0,625.0
-761.0,-326.0,866.0
-934.0,-368.0,1022.0
-781.0,-370.0,1243.0
-619.0,-214.0,1125.0
-474.0,-231.0,1244.0
-338.0,-242.0,1248.0
-312.0,-409.0,1433.0
-163.0,-324.0,1238.0
33.0,-272.0,1000.0
1.0,-149.0,752.0
220.0,-173.0,712.0
229.0,-314.0,1005.0
192.0,-92.0,588.0
232.0,-164.0,923.0
260.0,-133.0,822.0
45.0,353.0,46.0
-162.0,264.0,644.0

-,-,-
